管理番号,レセ電算名称,レセ電算コード,診療報酬点数表コード（Kコード）,ICD9CMコードの複数対応,ICD9CMコード1,ICD9CMコード2,ICD9CMコード3,ICD9CMコード4,ICD9CMコード5,細分類の有無,9CM用細分類数,9CM用細分類1,9CM用細分類2,9CM用細分類3,9CM用細分類4,9CM用細分類5,9CM用細分類6,9CM用細分類7,9CM用細分類8,9CM用細分類9,9CM用細分類10,9CM用細分類11,9CM用細分類12,9CM用細分類13,9CM用細分類14,9CM用細分類15,r_9CM_Ver,予備項目1,変更区分
36724,歩行運動処置（ロボットスーツ）,140056710,J118-04-01,,9324,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36725,指定難病患者実施加算,140056870,J118-04-02,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36726,歩行運動処置導入期加算,140056970,J118-04-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36727,間歇的経管栄養法加算,140057070,J120-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36728,創傷処理（筋肉、臓器に達する）（長径２０ｃｍ以上）（頭頸部）,150383310,K000-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36729,創傷処理（筋肉、臓器に達する）（長径１０ｃｍ以上）（その他）,150383410,K000-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36730,皮膚、皮下腫瘍摘出術（露出部以外）（長径１２ｃｍ以上）,150383510,K006-00-04,,863,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36731,腓骨筋腱腱鞘形成術,150383610,K040-03-00,,8388,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36732,骨移植術（軟骨移植術を含む、同種骨移植、非生体、特殊）,150383710,K059-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36733,骨移植術（軟骨移植術を含む、同種骨移植、非生体、その他）,150383810,K059-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36734,骨移植術（移植用骨採取のみ、同種骨移植、非生体、その他、棘突起）,150383950,K126-00-01,,7779,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36735,骨移植術（移植用骨採取のみ、同種骨移植、非生体、その他、腸骨翼）,150384050,K126-00-01,,7779,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36736,骨移植術（移植用骨採取のみ、同種骨移植、非生体、その他）,150384150,K126-00-02,,7770,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36737,関節鏡下肩関節唇形成術（腱板断裂を伴う）,150384210,K080-05-01,p,8183,8363.0,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36738,関節鏡下肩関節唇形成術（腱板断裂を伴わない）,150384310,K080-05-02,,8183,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36739,関節鏡下股関節唇形成術,150384410,K080-06-00,,8140,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36740,寛骨臼骨折観血的手術,150384510,K124-02-00,,7939,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36741,内視鏡下経鼻的腫瘍摘出術（下垂体腫瘍）,150384610,K171-02-01,,0762,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36742,内視鏡下経鼻的腫瘍摘出術（頭蓋底脳腫瘍（下垂体腫瘍を除く））,150384710,K171-02-02,,0159,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36743,脊髄刺激装置植込術（１６極以下ジェネレーター）,150384810,K190-00-01,,0393,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36744,脊髄刺激電極２本留置加算（脊髄刺激装置植込術）,150384970,K190-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36745,脊髄刺激装置交換術（１６極以下ジェネレーター）,150385010,K190-02-01,,0393,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36746,水晶体嚢拡張リング使用加算（水晶体再建術）,150385170,K282-00-04,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36747,内視鏡下鼻中隔手術１型（骨、軟骨手術）,150385210,K347-03-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36748,内視鏡下鼻中隔手術２型（粘膜手術）,150385310,K347-04-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36749,内視鏡下鼻腔手術１型（下鼻甲介手術）,150385410,K347-05-00,,2169,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36750,内視鏡下鼻腔手術２型（鼻腔内手術）,150385510,K347-06-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36751,内視鏡下鼻腔手術３型（鼻孔閉鎖症手術）,150385610,K347-07-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36752,難抜歯加算,150385770,K404-00-05,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36753,上顎骨複数分割加算（上顎骨形成術）（単純）,150385870,K443-00-04,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36754,顎関節授動術（徒手的授動術）（関節腔洗浄療法を併用）,150385910,K446-00-01,p,7695,7696.0,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36755,内視鏡下甲状腺部分切除、腺腫摘出術（片葉のみ）,150386010,K461-02-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36756,内視鏡下甲状腺部分切除、腺腫摘出術（両葉）,150386110,K461-02-02,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36757,内視鏡下バセドウ甲状腺全摘（亜全摘）術（両葉）,150386210,K462-02-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36758,内視鏡下副甲状腺（上皮小体）腺腫過形成手術,150386310,K464-02-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36759,乳腺悪性腫瘍手術（乳頭乳輪温存乳房切除術（腋窩郭清を伴わない））,150386410,K476-00-08,,8534,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36760,乳腺悪性腫瘍手術（乳頭乳輪温存乳房切除術（腋窩郭清を伴う））,150386510,K476-00-09,p,8534,4051.0,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36761,肺悪性腫瘍手術（壁側・臓側胸膜全切除、横隔膜心膜合併切除を伴う）,150386610,K514-00-10,p,3459,3481.0,3731.0,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36762,胸腔鏡下先天性食道閉鎖症根治手術,150386710,K528-03-00,,4285,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36763,血行再建加算（食道悪性腫瘍手術）,150386970,K529-00-05,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36764,有茎腸管移植加算（胸腔鏡下食道悪性腫瘍手術）,150387070,K529-02-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36765,内視鏡下筋層切開術,150387110,K530-03-00,,427,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36766,経カテーテル大動脈弁置換術（経心尖大動脈弁置換術）,150387210,K555-02-01,,3522,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36767,経カテーテル大動脈弁置換術（経皮的大動脈弁置換術）,150387310,K555-02-02,,3522,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36768,植込型除細動器移植術（経静脈リード）,150387410,K599-00-01,,3794,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36769,経静脈電極抜去術（レーザーシースを用いる）,150387510,K599-05-01,,3777,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36770,経静脈電極抜去術（レーザーシースを用いない）,150387610,K599-05-02,,3777,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36771,骨格筋由来細胞シート心表面移植術,150387710,K605-05-00,,3799,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36772,血管移植術、バイパス移植術（膝窩動脈）,150387810,K614-00-06,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36773,経皮的血管内異物除去術,150387910,K616-05-00,,3800,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36774,腹腔鏡下ヘルニア手術（半月状線ヘルニア、白線ヘルニア）,150388010,K633-02-03,,5359,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36775,腹腔鏡下ヘルニア手術（臍ヘルニア）,150388110,K633-02-04,,5349,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36776,腹腔鏡下ヘルニア手術（閉鎖孔ヘルニア）,150388210,K633-02-05,,539,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36777,腹腔鏡下総胆管拡張症手術,150388310,K674-02-00,,5179,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36778,胆管悪性腫瘍手術（膵頭十二指腸切除及び肝切除（葉以上）を伴う）,150388410,K677-00-01,p,5169,5251.0,503.0,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36779,胆管悪性腫瘍手術（その他）,150388510,K677-00-02,,5169,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36780,バルーン内視鏡加算,150388670,K685-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36781,腹腔鏡下肝切除術（亜区域切除）,150388710,K695-02-03,,5022,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36782,腹腔鏡下肝切除術（１区域切除（外側区域切除を除く））,150388810,K695-02-04,,5022,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36783,腹腔鏡下肝切除術（２区域切除）,150388910,K695-02-05,,5022,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36784,腹腔鏡下肝切除術（３区域切除以上）,150389010,K695-02-06,,5022,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36785,膵腫瘍摘出術,150389110,K700-02-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36786,腹腔鏡下膵体尾部腫瘍切除術（脾同時切除）,150389210,K702-02-01,p,5252,415.0,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36787,腹腔鏡下膵体尾部腫瘍切除術（脾温存）,150389310,K702-02-02,,5252,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36788,腹腔鏡下膵頭十二指腸切除術,150389410,K703-02-00,,5251,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36789,腹腔鏡下腸重積症整復術,150389510,K715-02-00,,4680,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36790,腹腔鏡下人工肛門造設術,150389610,K726-02-00,,4610,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36791,直腸脱手術（経会陰）（腸管切除を伴わない）,150389710,K742-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36792,直腸脱手術（経会陰）（腸管切除を伴う）,150389810,K742-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36793,腹腔鏡下腎悪性腫瘍手術（内視鏡手術用支援機器を用いる）,150389910,K773-05-00,p,5551,403.0,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36794,経尿道的腎盂尿管凝固止血術,150390010,K781-03-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36795,狭帯域光強調加算（手術）,150390170,K803-00-07,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36796,尿管形成術併施加算,150390270,K809-02-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36797,腹腔鏡下前立腺悪性腫瘍手術（内視鏡手術用支援機器を用いる）,150390310,K843-04-00,p,605,403.0,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36798,腹腔鏡下仙骨膣固定術,150390410,K865-02-00,,7077,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36799,複雑加算（帝王切開術）,150390570,K898-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36800,希釈式自己血輸血（６歳以上）,150390610,K920-00-05,,9902,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36801,希釈式自己血輸血（６歳未満）,150390710,K920-00-05,,9902,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36802,術中グラフト血流測定加算,150390810,K937-02-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36803,凍結保存同種組織加算,150390910,K939-06-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36804,神経ブロック併施加算,150391070,L008-00-09,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36805,低体温迅速導入加算,150391270,L008-02-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36806,非侵襲的血行動態モニタリング加算,150391170,L008-00-10,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36807,６歳未満乳幼児加算（処置）（５５）,140057170,J000-00-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36808,皮膚採取（培養用、筋肉等に達する、長径５ｃｍ未満）,150391350,K000-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36809,皮膚採取（培養用、筋肉等に達する、長径５ｃｍ以上１０ｃｍ未満）,150391450,K000-00-02,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36810,皮膚採取（培養用、筋肉等に達する、長径２０ｃｍ以上、頭頸部）,150391550,K000-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36811,皮膚採取（培養用、筋肉等に達する、長径１０ｃｍ以上、その他）,150391650,K000-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36812,皮膚採取（培養用、筋肉等に達しない、長径５ｃｍ未満）,150391750,K000-00-04,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36813,皮膚採取（培養用、筋肉等に達しない、長径５ｃｍ以上１０ｃｍ未満）,150391850,K000-00-05,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36814,皮膚採取（培養用、筋肉等に達しない、長径１０ｃｍ以上）,150391950,K000-00-06,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36815,骨移植術（自家骨又は非生体同種骨移植と人工骨移植の併施、特殊）,150392050,K059-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36816,骨移植術（自家骨又は非生体同種骨移植と人工骨移植の併施、その他）,150392150,K059-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36817,骨移植術（移植用骨採取のみ、同種骨移植、非生体、特殊、棘突起）,150392250,K126-00-01,,7779,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36818,骨移植術（移植用骨採取のみ、同種骨移植、非生体、特殊、腸骨翼）,150392350,K126-00-01,,7779,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36819,骨移植術（移植用骨採取のみ、同種骨移植、非生体、特殊、その他）,150392450,K126-00-02,,7770,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36820,骨格筋採取（筋肉等に達する、長径５ｃｍ未満）,150392550,K000-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36821,骨格筋採取（筋肉等に達する、長径５ｃｍ以上１０ｃｍ未満）,150392650,K000-00-02,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36822,骨格筋採取（筋肉等に達する、長径２０ｃｍ以上、頭頸部）,150392750,K000-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36823,骨格筋採取（筋肉等に達する、長径１０ｃｍ以上、その他）,150392850,K000-00-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36824,骨格筋採取（筋肉等に達しない、長径５ｃｍ未満）,150392950,K000-00-04,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36825,骨格筋採取（筋肉等に達しない、長径５ｃｍ以上１０ｃｍ未満）,150393050,K000-00-05,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36826,骨格筋採取（筋肉等に達しない、長径１０ｃｍ以上）,150393150,K000-00-06,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36827,小児皮膚採取（培養用、筋肉等に達する、２．５ｃｍ未満）,150393250,K000-02-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36828,小児皮膚採取（培養用、筋肉等に達する、２．５ｃｍ～５ｃｍ未満）,150393350,K000-02-02,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36829,小児皮膚採取（培養用、筋肉等に達する、５ｃｍ～１０ｃｍ未満）,150393450,K000-02-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36830,小児皮膚採取（培養用、筋肉等に達する、１０ｃｍ以上）,150393550,K000-02-04,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36831,小児皮膚採取（培養用、筋肉等に達しない、２．５ｃｍ未満）,150393650,K000-02-05,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36832,小児皮膚採取（培養用、筋肉等に達しない、２．５ｃｍ～５ｃｍ未満）,150393750,K000-02-06,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36833,小児皮膚採取（培養用、筋肉等に達しない、５ｃｍ～１０ｃｍ未満）,150393850,K000-02-07,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36834,小児皮膚採取（培養用、筋肉等に達しない、１０ｃｍ以上）,150393950,K000-02-08,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36835,小児骨格筋採取（筋肉等に達する、長径２．５ｃｍ未満）,150394050,K000-02-01,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36836,小児骨格筋採取（筋肉等に達する、長径２．５ｃｍ～５ｃｍ未満）,150394150,K000-02-02,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36837,小児骨格筋採取（筋肉等に達する、長径５ｃｍ～１０ｃｍ未満）,150394250,K000-02-03,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36838,小児骨格筋採取（筋肉等に達する、長径１０ｃｍ以上）,150394350,K000-02-04,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36839,小児骨格筋採取（筋肉等に達しない、長径２．５ｃｍ未満）,150394450,K000-02-05,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36840,小児骨格筋採取（筋肉等に達しない、長径２．５ｃｍ～５ｃｍ未満）,150394550,K000-02-06,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36841,小児骨格筋採取（筋肉等に達しない、長径５ｃｍ～１０ｃｍ未満）,150394650,K000-02-07,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36842,小児骨格筋採取（筋肉等に達しない、長径１０ｃｍ以上）,150394750,K000-02-08,u,-,,,,,,,,,,,,,,,,,,,,,,20160401,,3.0
36843,人工中耳植込術,150394850,K320-00-00,,2095,,,,,,,,,,,,,,,,,,,,,,20160926,,3.0
36844,胃瘻造設術（レボドパカルビドパ水和物空腸投与）,150394950,K664-00-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160926,,3.0
36845,胃瘻造設時嚥下機能評価加算（レボドパカルビドパ水和物空腸投与）,150395050,K664-00-00,u,-,,,,,,,,,,,,,,,,,,,,,,20160926,,3.0
36798,腹腔鏡下仙骨腟固定術,150390410,K865-02-00,,7077,,,,,,,,,,,,,,,,,,,,,,20160926,,5.0
36846,白内障手術併用眼内ドレーン手術,150395150,K268-00-02,,1279,,,,,,,,,,,,,,,,,,,,,,20161208,,3.0
36847,左心耳閉塞用クリップ加算,150395250,K936-00-00,u,-,,,,,,,,,,,,,,,,,,,,,,20170607,,3
30935,経皮的心肺補助法（初日）,150262910,K602-00-01,,3762,,,,,,,,,,,,,,,,,,,,,,20170915,,5
31514,内視鏡的大腸ポリープ・粘膜切除術（長径２ｃｍ以上）,150183410,K721-00-02,u,-,,,,,,,,,,,,,,,,,,,,,,20170915,,5
31515,内視鏡的大腸ポリープ・粘膜切除術（長径２ｃｍ未満）,150285010,K721-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20170915,,5
34667,経皮的心肺補助法（２日目以降）,150275710,K602-00-02,,3762,,,,,,,,,,,,,,,,,,,,,,20170915,,5
36848,植込み型リードレス心臓ペースメーカー移植術（経カテーテル）,150395350,K597-00-03,,3782,,,,,,,,,,,,,,,,,,,,,,20170915,,3
36849,補助循環用ポンプカテーテルによる経皮的心肺補助（初日）,150395450,K600-00-03,,3762,,,,,,,,,,,,,,,,,,,,,,20170915,,3
36850,補助循環用ポンプカテーテルによる経皮的心肺補助（２日目以降）,150395550,K600-00-04,,3762,,,,,,,,,,,,,,,,,,,,,,20170915,,3
36851,気管支肺胞洗浄用カテーテルによる検体採取（人工気道を有する患者）,140057250,J023-00-00,,9656,,,,,,,,,,,,,,,,,,,,,,20171207,,3
30068,神経ブロックにおける麻酔剤の持続的注入,150242210,L105-00-00,,0391,,,,,,,,,,,,,,,,,,,,,,20180402,,5
31632,小腸瘻閉鎖術（腸管切除を伴わない）,150185210,K730-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
31642,結腸瘻閉鎖術（腸管切除を伴わない）,150185410,K731-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
31757,痔核手術（脱肛を含む）（根治手術（硬化療法）を伴わない）,150188610,K743-00-04,,4946,,,,,,,,,,,,,,,,,,,,,,20180402,,5
31829,内視鏡的胆道結石除去術（胆道砕石術を伴う）,150174910,K685-00-01,,5188,,,,,,,,,,,,,,,,,,,,,,20180402,,5
32059,膀胱瘻造設術,150201110,K805-00-00,,5717,,,,,,,,,,,,,,,,,,,,,,20180402,,5
32125,尿道形成手術（後部尿道）,150246910,K818-00-02,,5849,,,,,,,,,,,,,,,,,,,,,,20180402,,5
32126,尿道形成手術（前部尿道）,150246810,K818-00-01,,5849,,,,,,,,,,,,,,,,,,,,,,20180402,,5
32128,尿道結石摘出術（後部尿道）,150202710,K815-00-02,,586,,,,,1.0,1.0,32103.0,,,,,,,,,,,,,,,20180402,,5
32129,尿道結石摘出術（前部尿道）,150202610,K815-00-01,,586,,,,,1.0,1.0,32105.0,,,,,,,,,,,,,,,20180402,,5
32550,上顎骨形成術（単純）,150116710,K443-00-01,,7665,,,,,,,,,,,,,,,,,,,,,,20180402,,5
32551,上顎骨形成術（複雑及び２次的再建）,150116810,K443-00-02,,7665,,,,,,,,,,,,,,,,,,,,,,20180402,,5
33872,尿道異物摘出術（後部尿道）,150202910,K815-00-02,,9819,,,,,1.0,1.0,32102.0,,,,,,,,,,,,,,,20180402,,5
33873,尿道異物摘出術（前部尿道）,150202810,K815-00-01,,9819,,,,,1.0,1.0,32104.0,,,,,,,,,,,,,,,20180402,,5
34356,異所性妊娠手術（開腹）,150224510,K912-00-01,u,-,,,,,1.0,7.0,32504.0,32505.0,32283.0,32244.0,32277.0,32297.0,32298.0,,,,,,,,,20180402,,5
34357,異所性妊娠手術（腹腔鏡）,150264910,K912-00-02,u,-,,,,,1.0,7.0,32506.0,32300.0,32232.0,32284.0,32507.0,32278.0,32299.0,,,,,,,,,20180402,,5
34527,時間外・休日加算（人工腎臓）,140007910,J038-00-05,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34530,導入期加算（腹膜灌流）,140008770,J042-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34531,顕微鏡下処置加算（前房穿刺又は注射）,140018070,J087-00-00,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34546,乳幼児加算（手術）（３歳未満）,150000290,K000-00-00,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34581,血液交叉試験加算,150225510,K920-00-11,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34582,間接クームス検査加算,150225610,K920-00-11,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34583,乳幼児加算（輸血）（６歳未満）,150225770,K920-00-12,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34584,乳幼児加算（造血幹細胞移植）（６歳未満）,150226170,K922-00-05,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34586,新生児加算（麻酔）,150231590,L000-00-00,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34624,硬膜外麻酔併施加算（頸・胸部）,150247470,L008-00-06,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34625,硬膜外麻酔併施加算（腰部）,150247570,L008-00-06,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34626,硬膜外麻酔併施加算（仙骨部）,150247670,L008-00-06,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34648,精密持続注入加算（硬膜外麻酔後における局所麻酔剤の持続的注入）,150255670,L003-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
34649,精密持続注入加算（神経ブロックにおける麻酔剤の持続的注入）,150255770,L105-00-01,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
35045,乳幼児加算（皮膚レーザー照射療法）,140040270,J054-02-02,u,-,,,,,,,,,,,,,,,,,,,,,,20180402,,5
